CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;COD_CLIENTE;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
3;443041629;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;95807;95807,0;FARMACIA DR NAHIN LTDA;CE;1662,02;
5;2727000041;31267;MEDQUIMICA IND FARMACEUTICA S.;98113;92798,0;REDE OFERTAS PRODUTOS FARMACEUTICOS LTDA;MA;465,12;
1;400293314;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);126620;126620,0;EMSM COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;709,37;
9;1871013603;47252;HYPERA S.A;130757;100665,0;COMERCIAL FARMACEUTICA ALVES & ALVES LTDA EPP;PE;2227,24;
1;483087135;33928;GEOLAB IND FARMACEUTICA S/A;125209;80358,0;NOGUEIRA PINHEIRO PRODUTOS FARMACEUTICOS LTDA ME;CE;3017,35;
1;483087135;37273;LEGRAND PHARMA IND FARM LTDA;125209;80358,0;NOGUEIRA PINHEIRO PRODUTOS FARMACEUTICOS LTDA ME;CE;3017,35;
1;483087135;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;125209;80358,0;NOGUEIRA PINHEIRO PRODUTOS FARMACEUTICOS LTDA ME;CE;3017,35;
3;132029308;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;133572;20039,0;IJ E JA COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;1143,38;
9;2647002159;47252;HYPERA S.A;126563;79384,0;JOSE ANDELSON PRIMO LEITE EIRELI EPP;PE;749,31;
7;2496004903;31267;MEDQUIMICA IND FARMACEUTICA S.;10361;10361,0;VINICIUS DE SOUZA PAIXAO - ME;BA;527,95;
9;2223010186;33057;NATULAB LABORATORIO LTDA;135620;102427,0;M&A COMERCIO DE MEDICAMENTOS LTDA;PE;603,73;
5;1890003551;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;94058;94058,0;DROGARIA J L CITY LTDA;MA;3793,04;
7;2496004897;793261;FARMAX DISTRIBUIDORA S.A;135816;7171,0;C N REIS COMERCIAL LTDA;BA;100,61;
1;89095380;793261;FARMAX DISTRIBUIDORA S.A;136698;90200,0;COMERCIO VAREJISTA DE PRODUTOS F SAPIRANGA LTDA;CE;656,01;
1;1117031824;796144;BRACELL PAPEIS NORDESTE LTDA;132750;119544,0;NOGUEIRA BABY LTDA;CE;2958,8;
9;2341009712;792019;TORRENT DO BRASIL LTDA;102181;102181,0;OLIVEIRA E MELO DROGARIA LTDA;PE;512,59;
1;530088961;47252;HYPERA S.A;123198;85007,0;DROGARIA ULTRAPOPULAR CANINDE LOJA2 LTDA  ME;CE;392,23;
3;571015718;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;124882;90866,0;V E O COMERCIO DE PRODUTOS FARMACEUTICOS DO CEARA LTDA;CE;1947,92;
3;132029406;789603;SOFTYS BRASIL LTDA;118612;96743,0;COMERCIAL DE MEDICAMENTOS NOGUEIRA LTDA;CE;2522,5;
9;1142029235;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;136708;126178,0;E. G. COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;PE;3185,88;
1;483087127;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80565;80565,0;SILVERLANDIO MENDES FERNANDES LTDA;CE;1431,5;
9;2249004139;789603;SOFTYS BRASIL LTDA;103658;103658,0;STERFANY CUNHA DE ARAUJO;PE;4757,25;
1;1075053354;793718;BIOLAB FARMA GENERICOS LTDA;126644;96252,0;FARMACIA QUALYVIDA QUIXERE LTDA ME;CE;421,34;
3;2124003520;789603;SOFTYS BRASIL LTDA;131599;119544,0;FARMACIA NOGUEIRA 8 LTDA;CE;7567,5;
9;2555000530;789423;KLEY HERTZ DISTRIBUIDORA LTDA;102672;101723,0;FARMACIA G6 COMERCIO DE PRODUTOS FARMACEUTICOS LTD;PE;3417,68;
9;2548000351;789423;KLEY HERTZ DISTRIBUIDORA LTDA;126482;103320,0;DROGARIA ARARIPE LTDA;PE;584,73;
1;325126064;33928;GEOLAB IND FARMACEUTICA S/A;130266;130266,0;OTACIO BARBOSA DA COSTA;CE;36,56;
1;610086039;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;135572;80700,0;DROGARIA OFICIAL LTDA;CE;1072,67;
1;1117031958;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;136192;136192,0;FARMACIA E DROGARIA SAO LUIS LTDA;CE;1100,04;
9;1907012288;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;136045;136045,0;POUPE FARMA BUENOS LTDA;PE;2126,95;
9;1142029279;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;126177;126178,0;E. G. COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;PE;536,89;
1;1063031943;792019;TORRENT DO BRASIL LTDA;122948;80793,0;FARMACIA E DROGARIA GG LTDA;CE;3476,56;
1;131069519;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;129087;91357,0;FARMACIA POPULAR CENTRAL LTDA  ME;CE;2064,79;
1;1478017395;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;133174;133174,0;(TF) RL DISTRIBUICAO HOSPITALAR LTDA;CE;5291,22;
9;1450022731;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;124494;124494,0;ROSINEIDE BARBOSA DA SILVA;PE;503,71;
1;530088915;47252;HYPERA S.A;85007;85007,0;POUPEFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;CE;1553,33;
1;520037747;47252;HYPERA S.A;135159;135159,0;NEO FARMA LTDA;CE;454,48;
1;1993010763;33928;GEOLAB IND FARMACEUTICA S/A;104260;104260,0;RODSON JAILSON LIRA SARAIVA ME;CE;152,8;
1;1116035846;791794;CREMER S.A;80432;80432,0;DROGARIA BENEVENUTO LTDA - EPP;CE;1753,33;
1;483087223;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;134374;80565,0;FARMACIA MENESCAL LTDA;CE;563,18;
3;452023035;789603;SOFTYS BRASIL LTDA;120588;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;1009,0;
1;477053562;794919;EMS S/A;120434;120434,0;J F C DROGARIA LTDA;CE;664,32;
1;6292058188;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80548;80548,0;LUCIA DE FATIMA L DO SANTOS;CE;1678,9;
7;1466014181;796144;BRACELL PAPEIS NORDESTE LTDA;125042;10663,0;ICL FARMACIA LTDA;BA;2244,0;
1;1075053374;792019;TORRENT DO BRASIL LTDA;136139;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;553,86;
1;1075053344;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;136995;80693,0;DROGARIA SAO LUIS LTDA;CE;881,84;
1;477053545;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;97863;97863,0;C H V DE MIRANDA FARMACIA EIRELI ME;CE;376,42;
1;1075053360;791794;CREMER S.A;120588;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;1051,41;
3;1324008285;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;84314;80467,0;T F N PRODUTOS FARMAC LTDA;CE;801,93;
9;2249004256;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;133785;133785,0;CICERA KARLA FERREIRA DE OLIVEIRA;PE;575,08;
9;2402003662;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;126094;101677,0;MARIA ANGELA DE SIQUEIRA BARBOSA FARMACIA LTDA;PE;1332,62;
1;657044316;33928;GEOLAB IND FARMACEUTICA S/A;129293;129293,0;B R LIMA  ME;CE;650,19;
1;657044265;792019;TORRENT DO BRASIL LTDA;80844;80844,0;M R BOTAO NOGUEIRA;CE;1298,44;
1;285192732;31267;MEDQUIMICA IND FARMACEUTICA S.;81399;81399,0;LANDIM SANTANA COM.MED.LTDA;CE;3191,22;
1;1937007113;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);81192;81192,0;COMERCIAL FARMACEUTICA FDK LTDA;CE;670,96;
1;1983015277;793261;FARMAX DISTRIBUIDORA S.A;87195;80467,0;GUSTAVO SALES DE MOURA ME;CE;339,84;
7;2163009472;789603;SOFTYS BRASIL LTDA;131798;98464,0;GOMES AÇU DROGARIA LTDA;BA;3499,3;
1;400293502;793261;FARMAX DISTRIBUIDORA S.A;86261;86261,0;FARMACIA PLANALTO;CE;634,13;
1;1937007115;794919;EMS S/A;136579;81192,0;COMERCIAL FARMACEUTICA FDK 2 LTDA;CE;1691,34;
1;657044287;33928;GEOLAB IND FARMACEUTICA S/A;130437;130437,0;ALTOFARMA LTDA;CE;1113,72;
3;772313771;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;97412;97412,0;C L P RIBEIRO;CE;323,92;
1;1064024533;47252;HYPERA S.A;81154;81154,0;RODOLFO BASILIO MADEI.COM.REPR;CE;1066,85;
1;2245006309;31267;MEDQUIMICA IND FARMACEUTICA S.;81111;81111,0;SAMPAIO E MARTINS LTDA EPP;CE;1240,53;
1;2245006297;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;48844;48844,0;PEDROSA COMERCIO VAR. DE MED.;CE;2039,69;
1;530089165;47252;HYPERA S.A;90820;85007,0;FARMACIA GOTA MAIS LTDA;CE;896,57;
3;1996006510;789603;SOFTYS BRASIL LTDA;92230;85007,0;FARMACIA GOTA MAIS LTDA;CE;500,63;
2;631000750;789603;SOFTYS BRASIL LTDA;130648;63894,0;R. P. ELVAS & DIOGENES LTDA;PI;25172,6;
9;1142029480;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;135526;125721,0;56.112.130 SAMARA SARA DA SILVA DOS SANTOS;PE;2603,47;
1;610086346;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80564;80564,0;FARMACIA SOLONOPOLES LTDA;CE;3403,68;
1;285192861;47252;HYPERA S.A;93449;93449,0;COMERCIAL ALENCAR COSTA DE MEDICEMNTOS LTDA ME;CE;751,1;
